name,ascii_name,pop,timezone,country,lat,lng
Cherry Creek,Cherry Creek,11120,America/Denver,US,39.611,-104.861
Camapuã,Camapua,11118,America/Campo_Grande,BR,-19.53139,-54.04389
San Narciso,San Narciso,11118,Asia/Manila,PH,13.5677,122.5667
Tuyum,Tuyum,11117,Asia/Manila,PH,9.9769,122.5582
Webster,Webster,11116,America/Chicago,US,29.53773,-95.11826
Kharovsk,Kharovsk,11115,Europe/Moscow,RU,59.96425,40.19121
Bonaouin,Bonaouin,11114,Africa/Abidjan,CI,6.56474,-3.76066
Independência,Independencia,11113,America/Fortaleza,BR,-5.39639,-40.30861
Joniškis,Joniskis,11113,Europe/Vilnius,LT,56.23939,23.61541
La Massimina-Casal Lumbroso,La Massimina-Casal Lumbroso,11112,Europe/Rome,IT,41.87332,12.35694
Bad Schwalbach,Bad Schwalbach,11112,Europe/Berlin,DE,50.14196,8.06964
Palos de la Frontera,Palos de la Frontera,11112,Europe/Madrid,ES,37.23457,-6.89471
Yumbel,Yumbel,11111,America/Santiago,CL,-37.0982,-72.56084
Oporapa,Oporapa,11111,America/Bogota,CO,2.02378,-75.99588
Niesky,Niesky,11111,Europe/Berlin,DE,51.29241,14.82107
Redwoodtown,Redwoodtown,11110,Pacific/Auckland,NZ,-41.52828,173.95018
Helena-West Helena,Helena-West Helena,11109,America/Chicago,US,34.5291,-90.59
Guillena,Guillena,11109,Europe/Madrid,ES,37.54262,-6.05626
Fløng,Flong,11108,Europe/Copenhagen,DK,55.66212,12.18698
Vyritsa,Vyritsa,11107,Europe/Moscow,RU,59.40778,30.34806
Murska Sobota,Murska Sobota,11107,Europe/Ljubljana,SI,46.6625,16.16639
Town and Country,Town and Country,11106,America/Chicago,US,38.61228,-90.46345
Rothenburg ob der Tauber,Rothenburg ob der Tauber,11106,Europe/Berlin,DE,49.37885,10.18711
Iguaba Grande,Iguaba Grande,11104,America/Sao_Paulo,BR,-22.83917,-42.22889
Lighthouse Point,Lighthouse Point,11104,America/New_York,US,26.27564,-80.08727
Bulog,Bulog,11103,Asia/Manila,PH,15.9602,120.4017
Myronivka,Myronivka,11103,Europe/Kyiv,UA,49.66007,30.98225
Lawrenceburg,Lawrenceburg,11103,America/New_York,US,38.0373,-84.89662
Pilis,Pilis,11102,Europe/Budapest,HU,47.28904,19.54848
Garagoa,Garagoa,11102,America/Bogota,CO,5.08236,-73.36334
Rumburk,Rumburk,11101,Europe/Prague,CZ,50.95151,14.55699
San Bernardo,San Bernardo,11101,America/Argentina/Cordoba,AR,-27.28782,-60.71252
Le Portel,Le Portel,11100,Europe/Paris,FR,50.70559,1.57574
Bisenda Buzurg,Bisenda Buzurg,11100,Asia/Kolkata,IN,25.4035,80.61889
Vytegra,Vytegra,11099,Europe/Moscow,RU,61.00636,36.44811
Bad Gandersheim,Bad Gandersheim,11099,Europe/Berlin,DE,51.87167,10.02537
Village Park,Village Park,11099,Pacific/Honolulu,US,21.39806,-158.03028
Weston-Pellam Park,Weston-Pellam Park,11098,America/Toronto,CA,43.67396,-79.46024
Itaberá,Itabera,11097,America/Sao_Paulo,BR,-23.86194,-49.13722
Dugo Selo,Dugo Selo,11097,Europe/Zagreb,HR,45.80611,16.24444
Houxi,Houxi,11097,Asia/Shanghai,CN,28.89259,109.12722
Chinautla,Chinautla,11096,America/Mexico_City,MX,19.81996,-97.38859
Gucheng,Gucheng,11096,Asia/Shanghai,CN,34.48111,105.16528
Reserva,Reserva,11096,America/Sao_Paulo,BR,-24.65028,-50.85056
Akropong,Akropong,11096,Africa/Accra,GH,5.97462,-0.08542
Kagbé,Kagbe,11096,Africa/Abidjan,CI,6.16599,-5.34964
Gebeit,Gebeit,11095,Africa/Khartoum,SD,21.06667,36.31667
Ruangwa,Ruangwa,11095,Africa/Dar_es_Salaam,TZ,-10.06667,38.93333
San Isidro de Curuguaty,San Isidro de Curuguaty,11095,America/Asuncion,PY,-24.47184,-55.69227
Fredericksburg,Fredericksburg,11094,America/Chicago,US,30.2752,-98.87198
Jaltenco,Jaltenco,11093,America/Mexico_City,MX,19.75298,-99.0939
South Yarmouth,South Yarmouth,11092,America/New_York,US,41.66678,-70.18474
Atrobou,Atrobou,11091,Africa/Abidjan,CI,6.09021,-4.0589
Cherrapunji,Cherrapunji,11090,Asia/Kolkata,IN,25.30089,91.69619
North Saanich,North Saanich,11089,America/Vancouver,CA,48.66634,-123.41933
Monte Sião,Monte Siao,11089,America/Sao_Paulo,BR,-22.4325,-46.5725
Kohlu,Kohlu,11089,Asia/Karachi,PK,29.903,69.231
Krāslava,Kraslava,11088,Europe/Riga,LV,55.89514,27.16799
Waidmannslust,Waidmannslust,11088,Europe/Berlin,DE,52.60691,13.31968
Fryanovo,Fryanovo,11088,Europe/Moscow,RU,56.13333,38.45
Cucujães,Cucujaes,11087,Europe/Lisbon,PT,40.87413,-8.50687
Lichtenstein,Lichtenstein,11087,Europe/Berlin,DE,50.75659,12.63025
Pola de Lena,Pola de Lena,11086,Europe/Madrid,ES,43.16089,-5.82878
Chantilly,Chantilly,11085,Europe/Paris,FR,49.19461,2.47124
Gistel,Gistel,11084,Europe/Brussels,BE,51.15612,2.96387
Tepatepec,Tepatepec,11084,America/Mexico_City,MX,20.24568,-99.08981
Keçiborlu,Keciborlu,11083,Europe/Istanbul,TR,37.9425,30.30222
Mpigi,Mpigi,11082,Africa/Kampala,UG,0.225,32.31361
Cranleigh,Cranleigh,11082,Europe/London,GB,51.14209,-0.48374
Arzl,Arzl,11082,Europe/Vienna,AT,47.28333,11.43333
Cookstown,Cookstown,11081,Europe/London,GB,54.64305,-6.74595
Castel San Pietro Terme,Castel San Pietro Terme,11081,Europe/Rome,IT,44.39854,11.58546
Troitskiy,Troitskiy,11081,Asia/Yekaterinburg,RU,57.06028,63.74811
Canyon Lake,Canyon Lake,11080,America/Los_Angeles,US,33.68502,-117.27309
Mountain Creek,Mountain Creek,11080,Australia/Brisbane,AU,-26.70278,153.10133
Haz-Zebbug,Haz-Zebbug,11079,Europe/Malta,MT,35.87194,14.44111
Sinzheim,Sinzheim,11078,Europe/Berlin,DE,48.76667,8.16667
Villas de la Hacienda [Fraccionamiento],Villas de la Hacienda [Fraccionamiento],11078,America/Mexico_City,MX,20.53111,-103.38278
Kezilexilike,Kezilexilike,11077,Asia/Urumqi,CN,46.17755,89.92692
Bisert’,Bisert',11077,Asia/Yekaterinburg,RU,56.86174,59.05231
Central,Central,11077,Asia/Hong_Kong,HK,22.28299,114.15846
San Matias Tlalancaleca,San Matias Tlalancaleca,11076,America/Mexico_City,MX,19.32536,-98.49863
Groß Flottbek,Gross Flottbek,11076,Europe/Berlin,DE,53.5623,9.88688
Morazán,Morazan,11076,America/Tegucigalpa,HN,15.31667,-87.6
View Park-Windsor Hills,View Park-Windsor Hills,11075,America/Los_Angeles,US,33.99551,-118.34835
Tselina,Tselina,11075,Europe/Moscow,RU,46.53381,41.03284
Ivangorod,Ivangorod,11074,Europe/Moscow,RU,59.37155,28.21625
East Milton,East Milton,11074,America/Chicago,US,30.61519,-87.02163
Berane,Berane,11073,Europe/Podgorica,ME,42.8425,19.87333
Stelle,Stelle,11073,Europe/Berlin,DE,53.38416,10.11138
Chambishi,Chambishi,11073,Africa/Lusaka,ZM,-12.63247,28.05367
Bicske,Bicske,11072,Europe/Budapest,HU,47.48419,18.64404
Pedernales,Pedernales,11072,America/Santo_Domingo,DO,18.03838,-71.74403
Botelhos,Botelhos,11072,America/Sao_Paulo,BR,-21.63333,-46.395
Camenca,Camenca,11072,Europe/Chisinau,MD,48.03233,28.69899
Winburg,Winburg,11072,Africa/Johannesburg,ZA,-28.51805,27.00933
Shixia,Shixia,11072,Asia/Shanghai,CN,33.7834,105.38769
Pijiño del Carmen,Pijino del Carmen,11071,America/Bogota,CO,9.32908,-74.45302
Birkenhead,Birkenhead,11070,Pacific/Auckland,NZ,-36.8082,174.72019
Essenbach,Essenbach,11070,Europe/Berlin,DE,48.61332,12.21833
Xiaohe,Xiaohe,11069,Asia/Shanghai,CN,28.65852,108.63655
Claye-Souilly,Claye-Souilly,11069,Europe/Paris,FR,48.94492,2.68566
Cremorne,Cremorne,11069,Australia/Sydney,AU,-33.82679,151.22633
Yakymivka,Yakymivka,11069,Europe/Kyiv,UA,46.7011,35.16334
Bangar,Bangar,11068,Asia/Manila,PH,16.8936,120.4243
Lauingen,Lauingen,11068,Europe/Berlin,DE,48.56775,10.42706
Lauffen am Neckar,Lauffen am Neckar,11068,Europe/Berlin,DE,49.0734,9.14567
Kać,Kac,11067,Europe/Belgrade,RS,45.30407,19.94299
Dekina,Dekina,11067,Africa/Lagos,NG,7.68967,7.0438
Barton upon Humber,Barton upon Humber,11066,Europe/London,GB,53.68915,-0.44377
Harnai,Harnai,11066,Asia/Karachi,PK,30.10077,67.93824
Jessen,Jessen,11065,Europe/Berlin,DE,51.79337,12.95762
La Victoria,La Victoria,11064,America/Bogota,CO,4.52483,-76.03921
Leicester,Leicester,11064,America/New_York,US,42.24593,-71.90868
Longtai,Longtai,11063,Asia/Shanghai,CN,34.59885,104.89626
Hengshan,Hengshan,11063,Asia/Shanghai,CN,29.1135,106.67237
Grand Haven,Grand Haven,11062,America/Detroit,US,43.06307,-86.22839
Ponte de Sôr,Ponte de Sor,11062,Europe/Lisbon,PT,39.24964,-8.01009
Cheyyur,Cheyyur,11060,Asia/Kolkata,IN,12.34948,80.00304
Peru,Peru,11060,America/Indiana/Indianapolis,US,40.75365,-86.06888
Almis du Guigou,Almis du Guigou,11060,Africa/Casablanca,MA,33.38738,-4.82927
Vicente Noble,Vicente Noble,11060,America/Santo_Domingo,DO,18.38443,-71.18009
Featherstone,Featherstone,11060,Europe/London,GB,53.67688,-1.35647
Soldato-Aleksandrovskoye,Soldato-Aleksandrovskoye,11059,Europe/Moscow,RU,44.26528,43.75611
Wardāmah,Wardamah,11058,Africa/Tripoli,LY,32.79661,21.79099
Keelesdale-Eglinton West,Keelesdale-Eglinton West,11058,America/Toronto,CA,43.68573,-79.47144
Ripoll,Ripoll,11057,Europe/Madrid,ES,42.20064,2.19033
La Bañeza,La Baneza,11057,Europe/Madrid,ES,42.30026,-5.89772
Lakeland Highlands,Lakeland Highlands,11056,America/New_York,US,27.95975,-81.95008
Chikitigarh,Chikitigarh,11055,Asia/Kolkata,IN,19.20233,84.6145
Hani,Hani,11055,Europe/Istanbul,TR,38.40741,40.38578
Aïn Cheggag,Ain Cheggag,11055,Africa/Casablanca,MA,33.89286,-5.03699
Aubière,Aubiere,11054,Europe/Paris,FR,45.75082,3.11078
Guadalupe,Guadalupe,11053,Asia/Manila,PH,10.45447,123.3732
Worb,Worb,11053,Europe/Zurich,CH,46.92984,7.56306
Mandal,Mandal,11053,Europe/Oslo,NO,58.0274,7.45342
Picanya,Picanya,11053,Europe/Madrid,ES,39.43333,-0.43333
Canindé de São Francisco,Caninde de Sao Francisco,11052,America/Maceio,BR,-9.66,-37.78944
Donzdorf,Donzdorf,11051,Europe/Berlin,DE,48.68544,9.81053
Princess-Rosethorn,Princess-Rosethorn,11051,America/Toronto,CA,43.66605,-79.54456
Novoazovs'k,Novoazovs'k,11051,Europe/Kyiv,UA,47.11389,38.08599
Havran,Havran,11050,Europe/Istanbul,TR,39.55833,27.09833
Estancia,Estancia,11050,Asia/Manila,PH,11.4551,123.152
Monção,Moncao,11050,America/Fortaleza,BR,-3.49167,-45.25111
Timperley,Timperley,11049,Europe/London,GB,53.4,-2.33333
Belozërsk,Belozersk,11049,Europe/Moscow,RU,60.0288,37.8084
Warka,Warka,11048,Europe/Warsaw,PL,51.7843,21.19091
Schwaigern,Schwaigern,11047,Europe/Berlin,DE,49.14494,9.05525
Diabo,Diabo,11047,Africa/Abidjan,CI,7.78959,-5.17102
Ruyigi,Ruyigi,11046,Africa/Bujumbura,BI,-3.47639,30.24861
San Juan Cotzal,San Juan Cotzal,11046,America/Guatemala,GT,15.43368,-91.03481
South Hedland,South Hedland,11046,Australia/Perth,AU,-20.40655,118.60069
Joint Base Lewis McChord,Joint Base Lewis McChord,11046,America/Los_Angeles,US,47.10787,-122.57694
Isola di Capo Rizzuto,Isola di Capo Rizzuto,11045,Europe/Rome,IT,38.95844,17.09242
Chela,Chela,11045,Asia/Shanghai,CN,34.06897,104.46189
Valdemorillo,Valdemorillo,11045,Europe/Madrid,ES,40.50064,-4.0671
Rathmines,Rathmines,11044,Europe/Dublin,IE,53.32028,-6.26333
Novo Aripuanã,Novo Aripuana,11044,America/Manaus,BR,-5.12056,-60.37972
Saint Albans,Saint Albans,11044,America/New_York,US,38.38565,-81.83624
Mattenbach (Kreis 7),Mattenbach (Kreis 7),11043,Europe/Zurich,CH,47.48705,8.74681
Burkburnett,Burkburnett,11043,America/Chicago,US,34.09787,-98.57061
Kursavka,Kursavka,11043,Europe/Moscow,RU,44.46151,42.50407
Sāitlaw,Saitlaw,11043,Asia/Kolkata,IN,23.97187,92.57454
Nova Londrina,Nova Londrina,11042,America/Sao_Paulo,BR,-22.76583,-52.985
Cassina de' Pecchi,Cassina de' Pecchi,11042,Europe/Rome,IT,45.51637,9.35975
Kamin-Kashyrskyi,Kamin-Kashyrskyi,11042,Europe/Kyiv,UA,51.62412,24.95864
Eichenzell,Eichenzell,11042,Europe/Berlin,DE,50.49536,9.69672
Northmead,Northmead,11042,Australia/Sydney,AU,-33.78378,150.99858
Lipova,Lipova,11041,Europe/Bucharest,RO,46.09085,21.69628
Areal,Areal,11041,America/Sao_Paulo,BR,-22.23056,-43.10556
Guiuan,Guiuan,11041,Asia/Manila,PH,11.03088,125.72342
Ebersberg,Ebersberg,11041,Europe/Berlin,DE,48.0771,11.97063
Umbertide,Umbertide,11040,Europe/Rome,IT,43.30341,12.33749
Kāttupputtūr,Kattupputtur,11040,Asia/Kolkata,IN,10.99385,78.21929
Candelaria,Candelaria,11039,America/Argentina/Cordoba,AR,-27.4617,-55.7449
Chernomorskoye,Chernomorskoye,11039,Europe/Simferopol,UA,45.50657,32.69776
Gracemere,Gracemere,11039,Australia/Brisbane,AU,-23.43792,150.45749
Topoloveni,Topoloveni,11039,Europe/Bucharest,RO,44.81667,25.08333
Edelény,Edeleny,11037,Europe/Budapest,HU,48.3,20.73333
Sonoma,Sonoma,11037,America/Los_Angeles,US,38.29186,-122.45804
Londonderry,Londonderry,11037,America/New_York,US,42.86509,-71.37395
Martuni,Martuni,11037,Asia/Yerevan,AM,40.13892,45.30548
Diamond Springs,Diamond Springs,11037,America/Los_Angeles,US,38.69463,-120.81494
Yaotsu,Yaotsu,11036,Asia/Tokyo,JP,35.46667,137.15
Fenglai,Fenglai,11036,Asia/Shanghai,CN,29.39986,107.29652
Mudgee,Mudgee,11035,Australia/Sydney,AU,-32.59426,149.5871
Del Monte,Del Monte,11035,Asia/Manila,PH,14.6418,121.0177
Tarragindi,Tarragindi,11035,Australia/Brisbane,AU,-27.52713,153.04556
El Empalme,El Empalme,11035,America/Panama,PA,9.41468,-82.52244
Rūdbār,Rudbar,11034,Asia/Kabul,AF,30.15,62.6
Lajosmizse,Lajosmizse,11034,Europe/Budapest,HU,47.02133,19.56171
Jinshan,Jinshan,11034,Asia/Shanghai,CN,29.66575,105.88206
Herzberg,Herzberg,11033,Europe/Berlin,DE,51.68692,13.22016
La Puebla de Cazalla,La Puebla de Cazalla,11033,Europe/Madrid,ES,37.22155,-5.31153
Hasbergen,Hasbergen,11032,Europe/Berlin,DE,52.23754,7.96114
Aoshi,Aoshi,11032,Asia/Shanghai,CN,26.40167,109.07111
Etropole,Etropole,11031,Europe/Sofia,BG,42.8328,23.99636
Lincoln,Lincoln,11030,Pacific/Auckland,NZ,-36.8582,174.62019
Badarpur,Badarpur,11028,Asia/Kolkata,IN,24.86852,92.59606
Vize,Vize,11027,Europe/Istanbul,TR,41.57629,27.76732
Millington,Millington,11027,America/Chicago,US,35.34147,-89.89731
Panghyŏn-dong,Panghyon-dong,11026,Asia/Pyongyang,KP,39.88722,125.24139
Kamëz,Kamez,11026,Europe/Tirane,AL,41.38167,19.76028
Little Chute,Little Chute,11026,America/Chicago,US,44.27999,-88.31844
Le Gros-Morne,Le Gros-Morne,11025,America/Martinique,MQ,14.7,-61.0
Clermont,Clermont,11025,Europe/Paris,FR,49.37897,2.41258
Dolhasca,Dolhasca,11025,Europe/Bucharest,RO,47.43333,26.6
Seneffe,Seneffe,11025,Europe/Brussels,BE,50.53135,4.26301
Al Lagowa,Al Lagowa,11024,Africa/Khartoum,SD,11.4,29.13333
Marktheidenfeld,Marktheidenfeld,11024,Europe/Berlin,DE,49.8454,9.60359
Satrikh,Satrikh,11023,Asia/Kolkata,IN,26.86045,81.19567
Marino,Marino,11023,Europe/Dublin,IE,53.37022,-6.23646
New Grove,New Grove,11023,Indian/Mauritius,MU,-20.40861,57.61361
Kesgrave,Kesgrave,11020,Europe/London,GB,52.06241,1.2365
Brumunddal,Brumunddal,11019,Europe/Oslo,NO,60.88095,10.93948
Kham Sakae Saeng,Kham Sakae Saeng,11018,Asia/Bangkok,TH,15.33221,102.17278
Gosselies,Gosselies,11017,Europe/Brussels,BE,50.46936,4.43324
Carranglan,Carranglan,11017,Asia/Manila,PH,15.9613,121.0641
Mineral del Monte,Mineral del Monte,11015,America/Mexico_City,MX,20.1383,-98.67364
Mawu,Mawu,11015,Asia/Shanghai,CN,34.42639,104.91472
Lokhvytsya,Lokhvytsya,11014,Europe/Kyiv,UA,50.36444,33.27153
Wichelen,Wichelen,11014,Europe/Brussels,BE,51.00526,3.97683
Loano,Loano,11014,Europe/Rome,IT,44.12777,8.25743
Benaguasil,Benaguasil,11011,Europe/Madrid,ES,39.6,-0.58333
Jalpan,Jalpan,11010,America/Mexico_City,MX,21.21802,-99.47152
Lambayong,Lambayong,11009,Asia/Manila,PH,6.51944,125.04444
Vermilion-on-the-Lake,Vermilion-on-the-Lake,11006,America/New_York,US,41.42838,-82.32377
Amatitán,Amatitan,11006,America/Mexico_City,MX,20.83388,-103.73076
Saucillo,Saucillo,11004,America/Chihuahua,MX,28.03055,-105.29376
Ueckermünde,Ueckermuende,11003,Europe/Berlin,DE,53.73795,14.04473
Qiryat ‘Eqron,Qiryat 'Eqron,11001,Asia/Jerusalem,IL,31.86119,34.82275
Suffern,Suffern,11001,America/New_York,US,41.11482,-74.14959
La Tuque,La Tuque,11001,America/Toronto,CA,47.43337,-72.7824
Antakotako,Antakotako,11000,Indian/Antananarivo,MG,-15.31667,49.8
Condega,Condega,11000,America/Managua,NI,13.36502,-86.39846
Ymittos,Ymittos,11000,Europe/Athens,GR,37.95342,23.74897
Ripanj,Ripanj,11000,Europe/Belgrade,RS,44.63864,20.52136
Kete Krachi,Kete Krachi,11000,Africa/Accra,GH,7.79391,-0.0498
Salfīt,Salfit,11000,Asia/Hebron,PS,32.08371,35.18079
Damilag,Damilag,11000,Asia/Manila,PH,8.35472,124.81222
Kupavna,Kupavna,11000,Europe/Moscow,RU,55.74576,38.13136
Puerto Rico,Puerto Rico,11000,Atlantic/Canary,ES,27.78943,-15.71045
Great Bookham,Great Bookham,11000,Europe/London,GB,51.27916,-0.37423
Svetlogorsk,Svetlogorsk,11000,Europe/Kaliningrad,RU,54.93987,20.15479
Chertkovo,Chertkovo,11000,Europe/Moscow,RU,49.38451,40.14723
Pāndātarai,Pandatarai,11000,Asia/Kolkata,IN,22.18714,81.32815
Rath,Rath,11000,Europe/Berlin,DE,50.92379,7.0927
Oktyabr’skiy,Oktyabr'skiy,11000,Europe/Moscow,RU,55.60806,37.97738
Eşme,Esme,11000,Europe/Istanbul,TR,38.39976,28.96905
Lupao,Lupao,11000,Asia/Manila,PH,15.8793,120.8983
Gaitania,Gaitania,11000,America/Bogota,CO,3.15,-75.81667
Belvedere,Belvedere,11000,Europe/London,GB,51.49114,0.15136
Ontario,Ontario,10999,America/Boise,US,44.02655,-116.96294
Astolfo Dutra,Astolfo Dutra,10999,America/Sao_Paulo,BR,-21.31528,-42.86222
Rheinau,Rheinau,10997,Europe/Berlin,DE,48.66602,7.93659
Marly,Marly,10997,Europe/Paris,FR,49.06382,6.15427
Foz do Douro,Foz do Douro,10997,Europe/Lisbon,PT,41.15119,-8.67125
Nowe Miasto Lubawskie,Nowe Miasto Lubawskie,10997,Europe/Warsaw,PL,53.42079,19.59515
Sant'Antioco,Sant'Antioco,10997,Europe/Rome,IT,39.07017,8.45243
Guazapa,Guazapa,10995,America/El_Salvador,SV,13.87694,-89.17306
Międzychód,Miedzychod,10994,Europe/Warsaw,PL,52.59882,15.89696
Chalco,Chalco,10994,America/Chicago,US,41.18389,-96.1503
Vermont,Vermont,10993,Australia/Melbourne,AU,-37.83616,145.19428
Gongoni,Gongoni,10993,Africa/Nairobi,KE,-3.03668,40.13748
Giffoni Valle Piana,Giffoni Valle Piana,10992,Europe/Rome,IT,40.71811,14.94235
Kawake,Kawake,10992,Asia/Urumqi,CN,37.65977,80.08033
Apen,Apen,10992,Europe/Berlin,DE,53.21667,7.8
Merti,Merti,10990,Africa/Nairobi,KE,1.06725,38.6662
West Point,West Point,10990,America/Chicago,US,33.60762,-88.65033
San Bartolo Cuautlalpan,San Bartolo Cuautlalpan,10989,America/Mexico_City,MX,19.8151,-99.01044
Parete,Parete,10989,Europe/Rome,IT,40.95891,14.16193
Quisao,Quisao,10989,Asia/Manila,PH,14.4347,121.3344
Vysokyi,Vysokyi,10988,Europe/Kyiv,UA,49.89156,36.12175
Ma’ai,Ma'ai,10988,Asia/Shanghai,CN,34.594,102.478
Bebeji,Bebeji,10987,Africa/Lagos,NG,11.66768,8.262
Zimatlán de Álvarez,Zimatlan de Alvarez,10986,America/Mexico_City,MX,16.86939,-96.78435
Héricourt,Hericourt,10985,Europe/Paris,FR,47.57305,6.76139
Zoualet,Zoualet,10985,Africa/Casablanca,MA,33.93664,-5.46514
Jandiala Sher Khan,Jandiala Sher Khan,10985,Asia/Karachi,PK,31.82098,73.91815
Crestwood,Crestwood,10984,America/Chicago,US,41.64463,-87.74154
Sargūr,Sargur,10983,Asia/Kolkata,IN,11.99971,76.39611
Sassenburg,Sassenburg,10982,Europe/Berlin,DE,52.51667,10.63333
Fassalé,Fassale,10982,Africa/Nouakchott,MR,15.5571,-5.516
Jīran,Jiran,10982,Asia/Kolkata,IN,24.30871,74.89087
Mountain Top,Mountain Top,10982,America/New_York,US,41.16953,-75.87742
Doctor Phillips,Doctor Phillips,10981,America/New_York,US,28.44945,-81.49229
Lentate sul Seveso,Lentate sul Seveso,10981,Europe/Rome,IT,45.67637,9.11774
Kiamba,Kiamba,10979,Asia/Manila,PH,5.98944,124.62417
Umm Kaddadah,Umm Kaddadah,10979,Africa/Khartoum,SD,13.60169,26.68759
Covasna,Covasna,10979,Europe/Bucharest,RO,45.85,26.18333
Mandāwar,Mandawar,10979,Asia/Kolkata,IN,27.86374,76.54999
Rivarolo Canavese,Rivarolo Canavese,10978,Europe/Rome,IT,45.32829,7.7211
Burleigh Heads,Burleigh Heads,10978,Australia/Brisbane,AU,-28.1,153.45
Caneças,Canecas,10978,Europe/Lisbon,PT,38.81321,-9.22679
Kisanga,Kisanga,10978,Africa/Dar_es_Salaam,TZ,-7.43622,37.70337
Novoye Devyatkino,Novoye Devyatkino,10978,Europe/Moscow,RU,60.06364,30.48328
Vorotynsk,Vorotynsk,10977,Europe/Moscow,RU,54.42828,36.04646
Rheinau,Rheinau,10976,Europe/Berlin,DE,48.87173,8.19133
Tubod,Tubod,10975,Asia/Manila,PH,8.0555,123.7904
Grevesmühlen,Grevesmuehlen,10975,Europe/Berlin,DE,53.86337,11.1916
Wolnzach,Wolnzach,10973,Europe/Berlin,DE,48.6038,11.62568
Totowa,Totowa,10973,America/New_York,US,40.9051,-74.20987
Gardabani,Gardabani,10972,Asia/Tbilisi,GE,41.4605,45.0928
Mancha Real,Mancha Real,10972,Europe/Madrid,ES,37.78627,-3.61226
Perrelos,Perrelos,10971,Asia/Manila,PH,10.1169,123.6738
Spuyten Duyvil,Spuyten Duyvil,10971,America/New_York,US,40.88121,-73.91736
Uacu Cungo,Uacu Cungo,10970,Africa/Luanda,AO,-11.35669,15.11719
Baranchinskiy,Baranchinskiy,10970,Asia/Yekaterinburg,RU,58.1617,59.6991
Obando,Obando,10970,America/Bogota,CO,4.57583,-75.97389
Tixkokob,Tixkokob,10968,America/Merida,MX,21.0027,-89.39517
Casa Loma,Casa Loma,10968,America/Toronto,CA,43.68345,-79.41248
Acanceh,Acanceh,10968,America/Merida,MX,20.81291,-89.45332
Fuensalida,Fuensalida,10967,Europe/Madrid,ES,40.05288,-4.20718
Parrilla II,Parrilla II,10967,America/Mexico_City,MX,17.879,-92.92235
Mitchellville,Mitchellville,10967,America/New_York,US,38.92,-76.808
Borgosesia,Borgosesia,10967,Europe/Rome,IT,45.72045,8.27466
Atlautla,Atlautla,10967,America/Mexico_City,MX,19.02188,-98.77859
Kargopol’,Kargopol',10966,Europe/Moscow,RU,61.50359,38.9486
Matino,Matino,10966,Europe/Rome,IT,40.03083,18.1363
Shāhāpur,Shahapur,10965,Asia/Kolkata,IN,19.45231,73.32572
Koronowo,Koronowo,10965,Europe/Warsaw,PL,53.3137,17.93698
Pınarbaşı,Pinarbasi,10964,Europe/Istanbul,TR,36.7034,34.3627
Verkhnyaya Sinyachikha,Verkhnyaya Sinyachikha,10964,Asia/Yekaterinburg,RU,57.97604,61.66733
Jeumont,Jeumont,10964,Europe/Paris,FR,50.29658,4.10108
Little Ferry,Little Ferry,10963,America/New_York,US,40.85288,-74.04208
Żurrieq,Zurrieq,10962,Europe/Malta,MT,35.83111,14.47417
Yuntai,Yuntai,10962,Asia/Shanghai,CN,33.44634,105.66561
Warman,Warman,10961,America/Regina,CA,52.31679,-106.56791
Béttié,Bettie,10960,Africa/Abidjan,CI,6.07568,-3.40846
Kuvshinovo,Kuvshinovo,10960,Europe/Moscow,RU,57.02857,34.17895
Quimilí,Quimili,10959,America/Argentina/Cordoba,AR,-27.64615,-62.41655
Martin,Martin,10959,America/Chicago,US,36.3434,-88.85034
Dek’emhāre,Dek'emhare,10959,Africa/Asmara,ER,15.07,39.0475
Dippoldiswalde,Dippoldiswalde,10959,Europe/Berlin,DE,50.89621,13.66905
Bozkır,Bozkir,10958,Europe/Istanbul,TR,37.18963,32.24736
Lonate Pozzolo,Lonate Pozzolo,10958,Europe/Rome,IT,45.59213,8.75194
Yampil,Yampil,10957,Europe/Kyiv,UA,48.24056,28.28141
Union,Union,10957,America/Chicago,US,38.45005,-91.00848
Ngunnawal,Ngunnawal,10957,Australia/Sydney,AU,-35.1728,149.11147
Marmara Ereğlisi,Marmara Ereglisi,10956,Europe/Istanbul,TR,40.96907,27.95503
Lieşti,Liesti,10956,Europe/Bucharest,RO,45.61667,27.51667
Kitangari,Kitangari,10956,Africa/Dar_es_Salaam,TZ,-10.65,39.33333
Penistone,Penistone,10956,Europe/London,GB,53.52572,-1.63027
Highgate,Highgate,10955,Europe/London,GB,51.56565,-0.15904
Buanoy,Buanoy,10955,Asia/Manila,PH,10.46746,123.6999
Miaoxi,Miaoxi,10955,Asia/Shanghai,CN,29.05016,108.45902
